der,izq
"76,3669",113.2750252500866
"76,1573",114.11244404131855
"75,9722",114.94496501893842
"75,811",115.77130480001938
"75,6732",116.58947105447673
"75,5578",117.39879158953053
"75,4636",118.19844577679723
"75,3891",118.98741469835004
"75,3327",119.76522360653313
"75,293",120.53123269803609
"75,2686",121.28491706581781
"75,2584",122.02598237099103
"75,2617",122.75411263673878
"75,2784",123.4692768743379
"75,3085",124.17126705226319
"75,3529",124.86017019550629
"75,4125",125.53587173344148
"75,4886",126.19846305721558
"75,5827",126.84803367404979
"75,6961",127.48447658325712
"75,8303",128.10788595444905
"75,9862",128.71815788917547
"76,1649",129.31519343757344
"76,3668",129.89869245009396
"76,5926",130.46845882030968
"76,8421",131.02409530538046
"77,1155",131.56540607987023
"77,4122",132.09199746292188
"77,7319",132.6035716184402
"78,0736",133.09973511701185
"78,4367",133.5802893142886
"78,82",134.04493658815707
"79,2226",134.49347502316277
"79,6433",134.92570430295407
"80,081",135.3416187167087
"80,5347",135.74101774948682
"81,0034",136.12359859109478
"81,4862",136.48915905260992
"81,9824",136.8371983529392
"82,4915",137.16731810064928
"83,0131",137.47892040244955
"83,5471",137.77150816299098
"84,0936",138.0447823574059
"84,653",138.29824933908446
"85,2256",138.53170920808202
"85,8122",138.74525725895924
"86,4134",138.93908917406367
"87,0299",139.11359335905425
"87,6623",139.26955535527915
"88,3111",139.40745993330142
"88,9767",139.52838695311462
"89,659",139.63292408748055
"90,3579",139.7217543908381
"91,073",139.7952686306522
"91,8032",139.85386245617244
"92,5474",139.89714140107802
"93,3041",139.92501165755374
"94,0712",139.93649558938571
"94,8466",139.93071038737628
"95,6279",139.906585855869
"96,4125",139.8626484458704
"97,1981",139.79792194042585
"97,9824",139.7111287593925
"98,7636",139.6013877437988
"99,5402",139.46780477659993
"100,311",139.30988665874312
"101,077",139.1273231556231
"101,836",138.91990428825324
"102,591",138.68771329948927
"103,341",138.43082628290404
"104,088",138.14982188969768
"104,834",137.8449762306537
"105,579",137.5171653487467
"106,326",137.16696769270348
"107,076",136.79536375008288
"107,83",136.40313883105244
"108,59",135.99137646843005
"109,356",135.56126368477948
"110,129",135.11388814729133
"110,911",134.65034548794284
"111,701",134.17182517735296
"112,499",133.67942737728018
"113,306",133.17414825185287
"114,122",132.65699051586802
"114,945",132.12855772021723
"115,775",131.58965651348223
"116,612",131.04060048000042
"117,454",130.48199886422205
"118,301",129.91376831199457
"119,152",129.33632251232805
"120,005",128.749380954769
"120,859",128.15305792268944
"121,714",127.5469731264593
"122,569",126.93113605812616
"123,422",126.30506483941977
"124,273",125.66856668856917
"125,12",125.02145393617022
"125,965",124.36352753683576
"126,805",123.69449777532378
"127,641",123.01465736070577
"128,472",122.32400842089228
"129,299",121.62303963601236
"130,12",120.91214693823548
"130,937",120.19221261794172
"131,75",119.46402439602097
"132,557",118.72866650142605
"133,359",117.98732161077979
"134,155",117.24126920300284
"134,946",116.49169916708387
"135,731",115.73979611206141
"136,509",114.98685154675165
"137,279",114.23326433822415
